State Fips Code,County Fips Code,Name,Housing Unit Estimate,Rodent Estimate,90% CI Lower Bound,90% CI Upper Bound
29,149,"Oregon County, MO","5,476"," 	1,197 ", 	523 ," 	1,871 "
29,151,"Osage County, MO","6,687"," 	2,074 ", 	906 ," 	3,242 "
29,153,"Ozark County, MO","5,703"," 	1,303 ", 	569 ," 	2,036 "
29,155,"Pemiscot County, MO","8,168"," 	1,358 ", 	593 ," 	2,122 "
29,157,"Perry County, MO","8,869"," 	1,648 ", 	720 ," 	2,575 "
29,159,"Pettis County, MO","18,229"," 	3,403 "," 	1,487 "," 	5,319 "
29,161,"Phelps County, MO","20,567"," 	3,025 "," 	1,322 "," 	4,728 "
29,163,"Pike County, MO","7,931"," 	1,754 ", 	767 ," 	2,742 "
29,165,"Platte County, MO","42,839"," 	2,897 "," 	1,613 "," 	4,180 "
29,167,"Polk County, MO","13,625"," 	2,639 "," 	1,153 "," 	4,124 "
29,169,"Pulaski County, MO","19,179"," 	2,600 "," 	1,205 "," 	3,994 "
29,171,"Putnam County, MO","2,977", 	840 , 	367 ," 	1,313 "
29,173,"Ralls County, MO","5,194"," 	1,463 ", 	639 ," 	2,287 "
29,175,"Randolph County, MO","10,828"," 	2,116 ", 	925 ," 	3,307 "
29,177,"Ray County, MO","10,147"," 	1,720 ", 	976 ," 	2,465 "
29,179,"Reynolds County, MO","4,030"," 	1,003 ", 	451 ," 	1,555 "
29,181,"Ripley County, MO","6,642"," 	1,481 ", 	647 ," 	2,315 "
29,183,"St. Charles County, MO","158,393"," 	11,714 "," 	5,120 "," 	18,309 "
29,185,"St. Clair County, MO","5,650"," 	1,428 ", 	624 ," 	2,232 "
29,186,"Ste. Genevieve County, MO","8,758"," 	1,925 ", 	841 ," 	3,008 "
29,187,"St. Francois County, MO","30,442"," 	4,844 "," 	2,117 "," 	7,571 "
29,189,"St. Louis County, MO","442,301"," 	43,406 "," 	27,575 "," 	59,237 "
29,195,"Saline County, MO","10,179"," 	2,136 ", 	934 ," 	3,338 "
29,197,"Schuyler County, MO","2,100", 	972 , 	425 ," 	1,519 "
29,199,"Scotland County, MO","2,371", 	936 , 	409 ," 	1,463 "
29,201,"Scott County, MO","17,342"," 	2,764 "," 	1,208 "," 	4,319 "
29,203,"Shannon County, MO","4,174"," 	1,186 ", 	518 ," 	1,853 "
29,205,"Shelby County, MO","3,201"," 	1,195 ", 	522 ," 	1,868 "
29,207,"Stoddard County, MO","13,751"," 	2,645 "," 	1,156 "," 	4,134 "
29,209,"Stone County, MO","21,398"," 	2,830 "," 	1,237 "," 	4,424 "
29,211,"Sullivan County, MO","3,335"," 	1,268 ", 	554 ," 	1,982 "
29,213,"Taney County, MO","31,220"," 	2,957 "," 	1,292 "," 	4,622 "
29,215,"Texas County, MO","11,737"," 	2,555 "," 	1,117 "," 	3,994 "
29,217,"Vernon County, MO","9,595"," 	1,954 ", 	854 ," 	3,054 "
29,219,"Warren County, MO","16,041"," 	2,668 "," 	1,166 "," 	4,169 "
29,221,"Washington County, MO","11,079"," 	2,631 "," 	1,150 "," 	4,113 "
29,223,"Wayne County, MO","8,115"," 	1,885 ", 	824 ," 	2,947 "
29,225,"Webster County, MO","14,887"," 	3,138 "," 	1,434 "," 	4,842 "
29,227,"Worth County, MO","1,270", 	412 , 	180 , 	644 
29,229,"Wright County, MO","8,688"," 	1,711 ", 	748 ," 	2,674 "
29,510,"St. Louis city, MO","177,403"," 	20,469 "," 	10,890 "," 	30,047 "
30,001,"Beaverhead County, MT","5,363"," 	1,099 ", 	480 ," 	1,718 "
30,003,"Big Horn County, MT","4,728"," 	1,492 ", 	652 ," 	2,331 "
30,005,"Blaine County, MT","2,857"," 	1,056 ", 	462 ," 	1,651 "
30,007,"Broadwater County, MT","2,739", 	864 , 	378 ," 	1,350 "
30,009,"Carbon County, MT","6,584"," 	1,910 ", 	835 ," 	2,985 "
30,011,"Carter County, MT",835, 	266 , 	116 , 	415 
30,013,"Cascade County, MT","39,206"," 	5,260 "," 	2,402 "," 	8,118 "
30,015,"Chouteau County, MT","2,963"," 	1,179 ", 	515 ," 	1,842 "
30,017,"Custer County, MT","5,702"," 	1,076 ", 	470 ," 	1,681 "
30,019,"Daniels County, MT","1,130", 	492 , 	215 , 	769 
30,021,"Dawson County, MT","4,456", 	762 , 	333 ," 	1,191 "
30,023,"Deer Lodge County, MT","5,232"," 	1,059 ", 	463 ," 	1,655 "
30,025,"Fallon County, MT","1,743", 	579 , 	253 , 	905 
30,027,"Fergus County, MT","5,905"," 	1,273 ", 	557 ," 	1,990 "
30,029,"Flathead County, MT","49,531"," 	7,323 "," 	3,363 "," 	11,282 "
30,031,"Gallatin County, MT","52,554"," 	6,597 "," 	2,883 "," 	10,311 "
30,033,"Garfield County, MT",864, 	322 , 	141 , 	504 
30,035,"Glacier County, MT","5,395"," 	1,163 ", 	508 ," 	1,818 "
30,037,"Golden Valley County, MT",486, 	187 , 	82 , 	293 
30,039,"Granite County, MT","2,836", 	720 , 	315 ," 	1,125 "
30,041,"Hill County, MT","7,352"," 	1,581 ", 	691 ," 	2,471 "
30,043,"Jefferson County, MT","5,119"," 	1,525 ", 	666 ," 	2,383 "
30,045,"Judith Basin County, MT","1,356", 	438 , 	191 , 	684 
30,047,"Lake County, MT","16,958"," 	3,107 "," 	1,358 "," 	4,857 "
30,049,"Lewis and Clark County, MT","31,943"," 	4,579 "," 	2,001 "," 	7,157 "
30,051,"Liberty County, MT","1,047", 	476 , 	208 , 	743 
30,053,"Lincoln County, MT","11,610"," 	2,129 ", 	930 ," 	3,327 "
30,055,"McCone County, MT","1,024", 	373 , 	163 , 	582 
30,057,"Madison County, MT","7,004"," 	1,274 ", 	557 ," 	1,992 "
30,059,"Meagher County, MT","1,447", 	425 , 	186 , 	665 
30,061,"Mineral County, MT","2,507", 	653 , 	285 ," 	1,021 "
30,063,"Missoula County, MT","55,544"," 	8,236 "," 	4,041 "," 	12,431 "
30,065,"Musselshell County, MT","2,697", 	961 , 	420 ," 	1,502 "
30,067,"Park County, MT","9,718"," 	1,982 ", 	866 ," 	3,097 "
30,069,"Petroleum County, MT",332, 	116 , 	51 , 	182 
30,071,"Phillips County, MT","2,358", 	840 , 	367 ," 	1,312 "
30,073,"Pondera County, MT","2,679", 	743 , 	325 ," 	1,161 "
30,075,"Powder River County, MT","1,034", 	290 , 	127 , 	454 
30,077,"Powell County, MT","3,287", 	698 , 	305 ," 	1,090 "
30,079,"Prairie County, MT",680, 	281 , 	123 , 	438 
30,081,"Ravalli County, MT","19,847"," 	4,311 "," 	2,110 "," 	6,511 "
30,083,"Richland County, MT","5,286"," 	1,080 ", 	472 ," 	1,688 "
30,085,"Roosevelt County, MT","4,140"," 	1,165 ", 	509 ," 	1,821 "
30,087,"Rosebud County, MT","4,148"," 	1,044 ", 	456 ," 	1,632 "
30,089,"Sanders County, MT","6,764"," 	1,871 ", 	818 ," 	2,924 "
30,091,"Sheridan County, MT","2,158", 	830 , 	363 ," 	1,297 "
30,093,"Silver Bow County, MT","17,466"," 	2,935 "," 	1,283 "," 	4,587 "
30,095,"Stillwater County, MT","4,873"," 	1,521 ", 	665 ," 	2,377 "
30,097,"Sweet Grass County, MT","2,164", 	588 , 	257 , 	918 
30,099,"Teton County, MT","2,922"," 	1,222 ", 	534 ," 	1,910 "
30,101,"Toole County, MT","2,380", 	527 , 	230 , 	823 
30,103,"Treasure County, MT",434, 	165 , 	72 , 	258 
30,105,"Valley County, MT","4,897"," 	1,012 ", 	442 ," 	1,582 "
30,107,"Wheatland County, MT","1,209", 	455 , 	199 , 	711 
30,109,"Wibaux County, MT",580, 	240 , 	105 , 	375 
30,111,"Yellowstone County, MT","73,862"," 	9,136 "," 	4,223 "," 	14,050 "
31,001,"Adams County, NE","13,964"," 	2,455 "," 	1,073 "," 	3,837 "
31,003,"Antelope County, NE","3,336"," 	1,359 ", 	594 ," 	2,124 "
31,005,"Arthur County, NE",253, 	116 , 	51 , 	181 
31,007,"Banner County, NE",366, 	191 , 	83 , 	298 
31,009,"Blaine County, NE",324, 	155 , 	68 , 	242 
31,011,"Boone County, NE","2,633"," 	1,112 ", 	498 ," 	1,725 "
31,013,"Box Butte County, NE","5,434"," 	1,040 ", 	454 ," 	1,625 "
31,015,"Boyd County, NE","1,371", 	485 , 	212 , 	758 
31,017,"Brown County, NE","1,842", 	623 , 	272 , 	974 
31,019,"Buffalo County, NE","20,810"," 	3,488 "," 	1,524 "," 	5,451 "
31,021,"Burt County, NE","3,470"," 	1,441 ", 	630 ," 	2,252 "
31,023,"Butler County, NE","4,086"," 	1,246 ", 	544 ," 	1,947 "
31,025,"Cass County, NE","11,730"," 	3,126 "," 	1,366 "," 	4,886 "
31,027,"Cedar County, NE","4,167"," 	1,816 ", 	803 ," 	2,828 "
31,029,"Chase County, NE","1,971", 	622 , 	272 , 	972 
31,031,"Cherry County, NE","3,279", 	745 , 	325 ," 	1,164 "
31,033,"Cheyenne County, NE","5,024"," 	1,015 ", 	444 ," 	1,587 "
31,035,"Clay County, NE","3,026"," 	1,291 ", 	564 ," 	2,018 "
31,037,"Colfax County, NE","4,252"," 	1,196 ", 	523 ," 	1,869 "
31,039,"Cuming County, NE","4,266"," 	1,280 ", 	559 ," 	2,000 "
31,041,"Custer County, NE","5,671"," 	1,636 ", 	715 ," 	2,557 "
31,043,"Dakota County, NE","7,898"," 	1,664 ", 	727 ," 	2,601 "
31,045,"Dawes County, NE","4,261"," 	1,022 ", 	447 ," 	1,597 "
31,047,"Dawson County, NE","10,341"," 	1,982 ", 	866 ," 	3,097 "
31,049,"Deuel County, NE","1,024", 	490 , 	214 , 	765 
31,051,"Dixon County, NE","2,715"," 	1,146 ", 	511 ," 	1,780 "
31,053,"Dodge County, NE","16,826"," 	3,112 "," 	1,360 "," 	4,864 "
31,055,"Douglas County, NE","239,728"," 	29,462 "," 	16,264 "," 	42,659 "
31,057,"Dundy County, NE","1,120", 	377 , 	165 , 	589 
31,059,"Fillmore County, NE","2,934"," 	1,128 ", 	493 ," 	1,763 "
31,061,"Franklin County, NE","1,716", 	681 , 	298 ," 	1,064 "
31,063,"Frontier County, NE","1,582", 	597 , 	261 , 	933 
31,065,"Furnas County, NE","2,707"," 	1,071 ", 	468 ," 	1,674 "
31,067,"Gage County, NE","10,525"," 	2,383 "," 	1,042 "," 	3,725 "
31,069,"Garden County, NE","1,303", 	466 , 	204 , 	729 
31,071,"Garfield County, NE","1,217", 	457 , 	200 , 	714 
31,073,"Gosper County, NE","1,308", 	430 , 	188 , 	671 
31,075,"Grant County, NE",390, 	142 , 	62 , 	222 
31,077,"Greeley County, NE","1,311", 	544 , 	238 , 	850 
31,079,"Hall County, NE","25,161"," 	3,826 "," 	1,672 "," 	5,980 "
31,081,"Hamilton County, NE","4,177"," 	1,079 ", 	472 ," 	1,687 "
31,083,"Harlan County, NE","2,417", 	711 , 	311 ," 	1,112 "
31,085,"Hayes County, NE",511, 	241 , 	105 , 	377 
31,087,"Hitchcock County, NE","1,741", 	688 , 	301 ," 	1,076 "
31,089,"Holt County, NE","5,267"," 	1,489 ", 	651 ," 	2,326 "
31,091,"Hooker County, NE",445, 	97 , 	42 , 	151 
31,093,"Howard County, NE","3,132"," 	1,184 ", 	518 ," 	1,851 "
31,095,"Jefferson County, NE","3,911", 	910 , 	398 ," 	1,423 "
31,097,"Johnson County, NE","2,171", 	935 , 	409 ," 	1,462 "
31,099,"Kearney County, NE","2,983", 	816 , 	357 ," 	1,275 "
31,101,"Keith County, NE","5,517", 	941 , 	411 ," 	1,471 "
31,103,"Keya Paha County, NE",546, 	227 , 	99 , 	355 
31,105,"Kimball County, NE","1,944", 	736 , 	322 ," 	1,150 "
31,107,"Knox County, NE","4,974"," 	1,788 ", 	782 ," 	2,795 "
31,109,"Lancaster County, NE","134,986"," 	16,324 "," 	7,135 "," 	25,514 "
31,111,"Lincoln County, NE","16,889"," 	3,031 "," 	1,325 "," 	4,737 "
31,113,"Logan County, NE",395, 	166 , 	72 , 	259 
31,115,"Loup County, NE",468, 	153 , 	67 , 	239 
31,117,"McPherson County, NE",281, 	132 , 	58 , 	206 
31,119,"Madison County, NE","15,443"," 	2,954 "," 	1,291 "," 	4,616 "
31,121,"Merrick County, NE","3,849", 	974 , 	426 ," 	1,523 "
31,123,"Morrill County, NE","2,432", 	888 , 	388 ," 	1,387 "
31,125,"Nance County, NE","1,869", 	782 , 	342 ," 	1,222 "
31,127,"Nemaha County, NE","3,494", 	813 , 	355 ," 	1,270 "
31,129,"Nuckolls County, NE","2,449", 	968 , 	423 ," 	1,513 "
31,131,"Otoe County, NE","7,232"," 	1,809 ", 	813 ," 	2,804 "
31,133,"Pawnee County, NE","1,647", 	706 , 	308 ," 	1,103 "
31,135,"Perkins County, NE","1,446", 	648 , 	283 ," 	1,013 "
31,137,"Phelps County, NE","4,290", 	949 , 	415 ," 	1,484 "
31,139,"Pierce County, NE","3,293"," 	1,269 ", 	566 ," 	1,971 "
31,141,"Platte County, NE","13,905"," 	2,725 "," 	1,243 "," 	4,206 "
31,143,"Polk County, NE","2,738"," 	1,117 ", 	488 ," 	1,745 "
31,145,"Red Willow County, NE","5,319"," 	1,052 ", 	460 ," 	1,644 "
31,147,"Richardson County, NE","4,403"," 	1,209 ", 	529 ," 	1,890 "
31,149,"Rock County, NE",920, 	383 , 	167 , 	599 
31,151,"Saline County, NE","5,896"," 	1,672 ", 	731 ," 	2,612 "
31,153,"Sarpy County, NE","71,061"," 	7,290 "," 	3,186 "," 	11,393 "
31,155,"Saunders County, NE","9,906"," 	2,544 "," 	1,112 "," 	3,975 "
31,157,"Scotts Bluff County, NE","16,380"," 	2,847 "," 	1,244 "," 	4,450 "
31,159,"Seward County, NE","7,262"," 	1,807 ", 	790 ," 	2,825 "
31,161,"Sheridan County, NE","2,912"," 	1,091 ", 	477 ," 	1,705 "
31,163,"Sherman County, NE","1,958", 	684 , 	299 ," 	1,069 "
31,165,"Sioux County, NE",828, 	319 , 	139 , 	498 
31,167,"Stanton County, NE","2,703", 	828 , 	362 ," 	1,295 "
31,169,"Thayer County, NE","2,761"," 	1,108 ", 	484 ," 	1,731 "
31,171,"Thomas County, NE",405, 	193 , 	84 , 	302 
31,173,"Thurston County, NE","2,446"," 	1,282 ", 	560 ," 	2,003 "
31,175,"Valley County, NE","2,301", 	934 , 	408 ," 	1,460 "
31,177,"Washington County, NE","8,713"," 	2,312 "," 	1,011 "," 	3,614 "
31,179,"Wayne County, NE","3,997", 	994 , 	434 ," 	1,553 "
31,181,"Webster County, NE","1,908", 	703 , 	307 ," 	1,098 "
31,183,"Wheeler County, NE",584, 	191 , 	83 , 	298 
31,185,"York County, NE","6,380"," 	1,505 ", 	658 ," 	2,352 "
32,001,"Churchill County, NV","11,045"," 	1,372 ", 	600 ," 	2,145 "
32,003,"Clark County, NV","924,538"," 	29,409 "," 	14,347 "," 	44,470 "
32,005,"Douglas County, NV","24,773"," 	1,770 ", 	773 ," 	2,766 "
32,007,"Elko County, NV","21,966"," 	3,350 "," 	1,464 "," 	5,236 "
32,009,"Esmeralda County, NV",860, 	167 , 	73 , 	262 
32,011,"Eureka County, NV","1,087", 	389 , 	170 , 	608 
32,013,"Humboldt County, NV","7,617", 	945 , 	413 ," 	1,478 "
32,015,"Lander County, NV","2,741", 	62 , 	27 , 	96 
32,017,"Lincoln County, NV","2,826", 	765 , 	334 ," 	1,196 "
32,019,"Lyon County, NV","24,020"," 	2,382 "," 	1,041 "," 	3,723 "
32,021,"Mineral County, NV","2,842", 	339 , 	148 , 	529 
32,023,"Nye County, NV","22,479"," 	1,688 ", 	738 ," 	2,639 "
32,027,"Pershing County, NV","2,508", 	502 , 	220 , 	785 
32,029,"Storey County, NV","2,073", 	618 , 	270 , 	965 
32,031,"Washoe County, NV","205,417"," 	14,680 "," 	6,889 "," 	22,471 "
32,033,"White Pine County, NV","4,536", 	996 , 	435 ," 	1,557 "
32,510,"Carson City, NV","24,356"," 	1,837 ", 	803 ," 	2,871 "
33,001,"Belknap County, NH","38,982"," 	7,657 "," 	3,346 "," 	11,967 "
33,003,"Carroll County, NH","41,664"," 	8,606 "," 	3,761 "," 	13,450 "
33,005,"Cheshire County, NH","35,887"," 	8,492 "," 	3,711 "," 	13,272 "
33,007,"Coos County, NH","21,723"," 	5,295 "," 	2,314 "," 	8,276 "
33,009,"Grafton County, NH","53,421"," 	12,300 "," 	5,818 "," 	18,781 "
33,011,"Hillsborough County, NH","173,309"," 	25,332 "," 	11,072 "," 	39,592 "
33,013,"Merrimack County, NH","65,554"," 	15,760 "," 	7,460 "," 	24,061 "
33,015,"Rockingham County, NH","134,190"," 	27,527 "," 	21,546 "," 	33,509 "
33,017,"Strafford County, NH","54,825"," 	12,317 "," 	8,220 "," 	16,413 "
33,019,"Sullivan County, NH","22,760"," 	5,763 "," 	2,519 "," 	9,007 "
34,001,"Atlantic County, NJ","128,930"," 	13,891 "," 	6,071 "," 	21,710 "
34,003,"Bergen County, NJ","360,816"," 	32,386 "," 	18,614 "," 	46,159 "
34,005,"Burlington County, NJ","180,471"," 	16,176 "," 	10,087 "," 	22,264 "
34,007,"Camden County, NJ","206,357"," 	33,780 "," 	25,546 "," 	42,013 "
34,009,"Cape May County, NJ","99,634"," 	6,704 "," 	2,930 "," 	10,477 "
34,011,"Cumberland County, NJ","56,451"," 	4,016 "," 	2,471 "," 	5,560 "
34,013,"Essex County, NJ","319,686"," 	45,234 "," 	28,265 "," 	62,203 "
34,015,"Gloucester County, NJ","114,447"," 	11,049 "," 	5,188 "," 	16,911 "
34,017,"Hudson County, NJ","286,918"," 	37,192 "," 	24,386 "," 	49,998 "
34,019,"Hunterdon County, NJ","50,563"," 	9,442 "," 	4,986 "," 	13,898 "
34,021,"Mercer County, NJ","145,125"," 	18,228 "," 	7,967 "," 	28,489 "
34,023,"Middlesex County, NJ","303,426"," 	27,660 "," 	14,705 "," 	40,616 "
34,025,"Monmouth County, NJ","262,925"," 	22,008 "," 	10,426 "," 	33,590 "
34,027,"Morris County, NJ","196,201"," 	21,923 "," 	11,172 "," 	32,673 "
34,029,"Ocean County, NJ","286,170"," 	24,451 "," 	13,894 "," 	35,009 "
34,031,"Passaic County, NJ","177,260"," 	22,112 "," 	12,510 "," 	31,714 "
34,033,"Salem County, NJ","27,606"," 	4,961 "," 	2,308 "," 	7,614 "
34,035,"Somerset County, NJ","127,513"," 	15,220 "," 	8,051 "," 	22,389 "
34,037,"Sussex County, NJ","62,623"," 	10,879 "," 	4,755 "," 	17,003 "
34,039,"Union County, NJ","203,054"," 	21,659 "," 	10,769 "," 	32,548 "
34,041,"Warren County, NJ","45,636"," 	7,963 "," 	3,568 "," 	12,359 "
35,001,"Bernalillo County, NM","296,404"," 	26,527 "," 	13,747 "," 	39,308 "
35,003,"Catron County, NM","3,413", 	601 , 	263 , 	940 
35,005,"Chaves County, NM","27,480"," 	3,515 "," 	1,536 "," 	5,493 "
35,006,"Cibola County, NM","11,457"," 	2,022 ", 	884 ," 	3,160 "
35,007,"Colfax County, NM","10,356"," 	1,420 ", 	658 ," 	2,182 "
35,009,"Curry County, NM","21,493"," 	2,425 "," 	1,060 "," 	3,790 "
35,011,"DeBaca County, NM","1,371", 	374 , 	163 , 	584 
35,013,"Dona Ana County, NM","89,968"," 	7,386 "," 	3,228 "," 	11,543 "
35,015,"Eddy County, NM","25,089"," 	3,000 "," 	1,311 "," 	4,688 "
35,017,"Grant County, NM","15,162"," 	2,232 ", 	975 ," 	3,488 "
35,019,"Guadalupe County, NM","2,474", 	469 , 	205 , 	734 
35,021,"Harding County, NM",543, 	177 , 	77 , 	276 
35,023,"Hidalgo County, NM","2,480", 	591 , 	258 , 	924 
35,025,"Lea County, NM","27,028"," 	3,608 "," 	1,577 "," 	5,639 "
35,027,"Lincoln County, NM","18,366"," 	1,766 ", 	772 ," 	2,760 "
35,028,"Los Alamos County, NM","8,401"," 	1,275 ", 	557 ," 	1,993 "
35,029,"Luna County, NM","11,355"," 	1,492 ", 	652 ," 	2,332 "
35,031,"McKinley County, NM","26,429"," 	4,769 "," 	2,084 "," 	7,454 "
35,033,"Mora County, NM","3,328", 	939 , 	411 ," 	1,468 "
35,035,"Otero County, NM","31,947"," 	3,416 "," 	1,932 "," 	4,899 "
35,037,"Quay County, NM","5,724", 	839 , 	367 ," 	1,312 "
35,039,"Rio Arriba County, NM","20,302"," 	3,061 "," 	1,338 "," 	4,784 "
35,041,"Roosevelt County, NM","8,577"," 	1,288 ", 	563 ," 	2,013 "
35,043,"Sandoval County, NM","58,146"," 	5,195 "," 	2,454 "," 	7,936 "
35,045,"San Juan County, NM","51,480"," 	6,047 "," 	2,643 "," 	9,452 "
35,047,"San Miguel County, NM","16,073"," 	2,409 "," 	1,053 "," 	3,766 "
35,049,"Santa Fe County, NM","73,551"," 	7,675 "," 	3,355 "," 	11,996 "
35,051,"Sierra County, NM","8,602", 	785 , 	343 ," 	1,227 "
35,053,"Socorro County, NM","8,289"," 	1,389 ", 	607 ," 	2,172 "
35,055,"Taos County, NM","21,158"," 	3,449 "," 	1,507 "," 	5,391 "
35,057,"Torrance County, NM","8,093"," 	1,510 ", 	691 ," 	2,329 "
35,059,"Union County, NM","2,358", 	602 , 	263 , 	941 
35,061,"Valencia County, NM","31,576"," 	2,923 "," 	1,277 "," 	4,568 "
36,001,"Albany County, NY","142,892"," 	24,768 "," 	13,414 "," 	36,122 "
36,003,"Allegany County, NY","26,419"," 	7,135 "," 	3,119 "," 	11,152 "
36,005,"Bronx County, NY","537,232"," 	55,516 "," 	37,695 "," 	73,336 "
36,007,"Broome County, NY","91,408"," 	15,834 "," 	6,920 "," 	24,747 "
36,009,"Cattaraugus County, NY","41,746"," 	9,798 "," 	4,283 "," 	15,314 "
36,011,"Cayuga County, NY","37,247"," 	8,668 "," 	3,789 "," 	13,548 "
36,013,"Chautauqua County, NY","67,774"," 	13,724 "," 	5,998 "," 	21,450 "
36,015,"Chemung County, NY","39,082"," 	7,502 "," 	3,279 "," 	11,725 "
36,017,"Chenango County, NY","25,961"," 	7,394 "," 	3,365 "," 	11,424 "
36,019,"Clinton County, NY","36,835"," 	9,865 "," 	4,311 "," 	15,418 "
36,021,"Columbia County, NY","33,698"," 	8,256 "," 	3,608 "," 	12,904 "
36,023,"Cortland County, NY","20,872"," 	4,224 "," 	2,012 "," 	6,436 "
36,025,"Delaware County, NY","31,649"," 	7,154 "," 	3,127 "," 	11,182 "
36,027,"Dutchess County, NY","121,574"," 	18,841 "," 	8,235 "," 	29,448 "
36,029,"Erie County, NY","430,736"," 	49,156 "," 	29,378 "," 	68,935 "
36,031,"Essex County, NY","26,485"," 	6,571 "," 	2,872 "," 	10,270 "
36,033,"Franklin County, NY","25,964"," 	7,165 "," 	3,132 "," 	11,199 "
36,035,"Fulton County, NY","29,173"," 	6,717 "," 	2,936 "," 	10,499 "
36,037,"Genesee County, NY","25,902"," 	7,088 "," 	3,098 "," 	11,078 "
36,039,"Greene County, NY","29,792"," 	6,650 "," 	2,906 "," 	10,394 "
36,041,"Hamilton County, NY","8,987"," 	1,655 ", 	724 ," 	2,587 "
36,043,"Herkimer County, NY","33,909"," 	7,897 "," 	3,559 "," 	12,236 "
36,045,"Jefferson County, NY","60,170"," 	12,340 "," 	5,393 "," 	19,287 "
36,047,"Kings County, NY","1,065,399"," 	160,170 "," 	125,938 "," 	194,402 "
36,049,"Lewis County, NY","15,817"," 	4,981 "," 	2,177 "," 	7,785 "
36,051,"Livingston County, NY","27,725"," 	6,837 "," 	3,068 "," 	10,607 "
36,053,"Madison County, NY","32,456"," 	7,976 "," 	3,568 "," 	12,383 "
36,055,"Monroe County, NY","330,247"," 	43,869 "," 	24,190 "," 	63,548 "
36,057,"Montgomery County, NY","23,550"," 	5,790 "," 	2,531 "," 	9,050 "
36,059,"Nassau County, NY","474,165"," 	48,293 "," 	27,765 "," 	68,821 "
36,061,"New York County, NY","892,878"," 	131,139 "," 	103,709 "," 	158,569 "
36,063,"Niagara County, NY","100,710"," 	15,943 "," 	7,564 "," 	24,321 "
36,065,"Oneida County, NY","105,614"," 	22,323 "," 	10,108 "," 	34,539 "
36,067,"Onondaga County, NY","209,729"," 	31,337 "," 	17,478 "," 	45,197 "
36,069,"Ontario County, NY","51,704"," 	10,960 "," 	5,147 "," 	16,773 "
36,071,"Orange County, NY","145,207"," 	19,741 "," 	9,822 "," 	29,661 "
36,073,"Orleans County, NY","18,600"," 	5,316 "," 	2,324 "," 	8,309 "
36,075,"Oswego County, NY","54,721"," 	13,481 "," 	5,892 "," 	21,069 "
36,077,"Otsego County, NY","31,332"," 	8,671 "," 	3,790 "," 	13,552 "
36,079,"Putnam County, NY","38,713"," 	6,979 "," 	3,050 "," 	10,907 "
36,081,"Queens County, NY","869,400"," 	105,174 "," 	75,158 "," 	135,190 "
36,083,"Rensselaer County, NY","73,425"," 	16,823 "," 	9,411 "," 	24,234 "
36,085,"Richmond County, NY","181,751"," 	20,147 "," 	11,457 "," 	28,837 "
36,087,"Rockland County, NY","107,002"," 	13,350 "," 	6,079 "," 	20,620 "
36,089,"St. Lawrence County, NY","53,481"," 	14,069 "," 	6,149 "," 	21,989 "
36,091,"Saratoga County, NY","108,311"," 	14,721 "," 	6,973 "," 	22,469 "
36,093,"Schenectady County, NY","70,106"," 	13,962 "," 	7,203 "," 	20,721 "
36,095,"Schoharie County, NY","17,588"," 	5,291 "," 	2,313 "," 	8,270 "
36,097,"Schuyler County, NY","9,894"," 	2,876 "," 	1,402 "," 	4,349 "
36,099,"Seneca County, NY","16,432"," 	4,117 "," 	1,799 "," 	6,434 "
36,101,"Steuben County, NY","49,801"," 	11,377 "," 	4,972 "," 	17,781 "
36,103,"Suffolk County, NY","577,512"," 	38,972 "," 	21,483 "," 	56,462 "
36,105,"Sullivan County, NY","51,270"," 	10,754 "," 	4,700 "," 	16,808 "
36,107,"Tioga County, NY","22,609"," 	6,095 "," 	2,664 "," 	9,527 "
36,109,"Tompkins County, NY","44,634"," 	9,274 "," 	4,296 "," 	14,252 "
36,111,"Ulster County, NY","85,608"," 	16,530 "," 	7,538 "," 	25,523 "
36,113,"Warren County, NY","40,285"," 	6,617 "," 	3,038 "," 	10,196 "
36,115,"Washington County, NY","29,650"," 	8,238 "," 	3,768 "," 	12,708 "
36,117,"Wayne County, NY","41,894"," 	10,404 "," 	4,547 "," 	16,260 "
36,119,"Westchester County, NY","377,297"," 	47,793 "," 	29,751 "," 	65,835 "
36,121,"Wyoming County, NY","18,402"," 	5,389 "," 	2,355 "," 	8,423 "
36,123,"Yates County, NY","13,955"," 	5,488 "," 	3,082 "," 	7,894 "
37,001,"Alamance County, NC","72,827"," 	8,290 "," 	3,623 "," 	12,956 "
37,003,"Alexander County, NC","16,609"," 	2,473 "," 	1,081 "," 	3,865 "
37,005,"Alleghany County, NC","8,215"," 	1,384 ", 	605 ," 	2,163 "
37,007,"Anson County, NC","11,668"," 	1,788 ", 	815 ," 	2,760 "
37,009,"Ashe County, NC","17,879"," 	3,281 "," 	1,434 "," 	5,129 "
37,011,"Avery County, NC","14,388"," 	2,244 ", 	981 ," 	3,507 "
37,013,"Beaufort County, NC","26,383"," 	3,465 "," 	1,514 "," 	5,415 "
37,015,"Bertie County, NC","9,843"," 	1,813 ", 	792 ," 	2,834 "
37,017,"Bladen County, NC","18,007"," 	3,251 "," 	1,421 "," 	5,082 "
37,019,"Brunswick County, NC","95,075"," 	4,588 "," 	2,098 "," 	7,077 "
37,021,"Buncombe County, NC","127,972"," 	12,956 "," 	5,662 "," 	20,249 "
37,023,"Burke County, NC","41,596"," 	5,173 "," 	2,261 "," 	8,086 "
37,025,"Cabarrus County, NC","82,526"," 	8,217 "," 	3,707 "," 	12,727 "
